0,1,2,3,4,5,6,7,verb,sentence,child,itr
0.464480382299996,0.49209959314699175,0.4472988358423908,0.4566959090343971,0.44987861844602645,0.4468402523351186,0.44708195608371293,0.44919893910269887,know,2,andy,0
0.4705860043908781,0.5050889847472877,0.5303068441834461,0.5269000747989772,0.5284303557920562,0.5236973205583223,0.5269177650639896,0.5158260673402003,like,2,andy,0
0.445249545734008,0.5199430713404626,0.5090408610273489,0.5097691978770204,0.5189126951266196,0.5152439012108229,0.5172417977563518,0.5126058555150186,need,2,andy,0
0.48823744727710494,0.4901909471728205,0.4670319631425491,0.4691296906327849,0.45852118577072537,0.46499410550189585,0.4665334833755757,0.460900476499047,remember,2,andy,0
0.4833687015115435,0.4987581921575293,0.5027795755128657,0.5062151722747956,0.5095617336502538,0.5018274916211481,0.5107689543028995,0.502156323192967,say,2,andy,0
0.58894081922745,0.43765449758270636,0.4812307499429617,0.47846475572936353,0.4627944522827977,0.47120560633634206,0.4749180637862957,0.4765242867275101,see,2,andy,0
0.48407529002113503,0.5024154989240386,0.6174113504991481,0.6308887564455564,0.6216573903562923,0.629175022641212,0.6188279391236037,0.6255882962754975,tell,2,andy,0
0.6899157604847952,0.37518886141342206,0.5270664917098883,0.5259341444424818,0.5249191054805974,0.5305725668766382,0.5261227548785599,0.5278091767354818,think,2,andy,0
0.501845969920372,0.5164236155121489,0.5413705581080125,0.5377023757821965,0.5432318238560426,0.5374002424390767,0.5383641401264548,0.5406662632891822,try,2,andy,0
0.2233814341890799,0.7636137883038447,0.5876255976153786,0.6035266590374353,0.6231752275054709,0.5883974364245838,0.6170552087044785,0.6046941851968424,want,2,andy,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DECLARATIVE,3,andy,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,IMPERATIVE,3,andy,0
0.4518991550863566,0.5021116744589582,0.335723004524097,0.34560940394731804,0.33283937854877144,0.3348894634608748,0.331181929715818,0.3343054426095632,know,3,andy,0
0.43910300543624825,0.5279678283274523,0.5349341812338269,0.5321295981934236,0.5365768541063078,0.5258969023518347,0.5340585739513373,0.5183195832282369,like,3,andy,0
0.40734551362469495,0.5760982721436566,0.4758257408417003,0.48007603231510393,0.49784428792514446,0.48385627888172095,0.4942409481101119,0.4860586753554061,need,3,andy,0
0.49942105764092826,0.4828205496089676,0.42903875634135913,0.43119681713849844,0.416083356132151,0.4260676556732102,0.42672345147517704,0.4197918173451462,remember,3,andy,0
0.43086512533557586,0.5077016334595416,0.4973121194315122,0.5005111829590191,0.4999612797156247,0.49577072512113757,0.5034337865158582,0.49262399925499833,say,3,andy,0
0.6436918580079704,0.3926285127335854,0.4026167039862529,0.39704148160039254,0.37133608481524744,0.38869956866441935,0.3886467272996168,0.3916634044655187,see,3,andy,0
0.45029596211679557,0.5178617020916424,0.6586648187593671,0.6761763400037438,0.6666661043810915,0.672752536341392,0.6626508807526997,0.6700047362638024,tell,3,andy,0
0.6626355535614856,0.31207593680390205,0.47126458502024904,0.4685107904718239,0.4626914568810006,0.475527355052857,0.4658404007229807,0.4688723439082325,think,3,andy,0
0.46599259216013983,0.5175094212851072,0.5471066874701659,0.5430722861891867,0.5517820595304276,0.5418040629478105,0.5450650894310926,0.5475544236713216,try,3,andy,0
0.12835263665180183,0.8669872267577966,0.49121169892563726,0.5308748405275667,0.6036929438966182,0.49403355827225975,0.5852850811369642,0.5477950702827702,want,3,andy,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DECLARATIVE,4,andy,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,IMPERATIVE,4,andy,0
0.5948924953492661,0.5267444962426211,0.246900740479195,0.2559964047309721,0.23190475433406504,0.24425084046800744,0.23605768695401222,0.24146090948031368,know,4,andy,0
0.3704651240835693,0.5707625059263447,0.5037561172110027,0.5023764068713708,0.5223811417071907,0.4904198606571923,0.5090268700680253,0.48408114208004877,like,4,andy,0
0.32414652462300747,0.6118651228369468,0.3890052813031337,0.39616576138425796,0.42629406939471975,0.3983244058646584,0.41950829286407293,0.4046626863940192,need,4,andy,0
0.4429802793333951,0.4630666571881168,0.3685262052730996,0.3713400260226581,0.34968975435061134,0.3645858214152835,0.36486367883523213,0.35682693199418086,remember,4,andy,0
0.4951796712411501,0.548513972885632,0.48627345900194174,0.4900869769618761,0.4823977626858113,0.483863750320054,0.4906041166044668,0.47845253292303286,say,4,andy,0
0.566681648482336,0.33469326294013707,0.2768610611611597,0.2709637897801864,0.23439968264949934,0.2608976536924912,0.25778243707868975,0.2625815536342574,see,4,andy,0
0.4594535728663179,0.4949483942786018,0.682933767000755,0.7065978185453018,0.701612491603042,0.699021600230451,0.69353941981975,0.6990688806924528,tell,4,andy,0
0.762190220596399,0.24406513970425142,0.3873805234520901,0.38368406466101557,0.3647036726515289,0.3914370918653803,0.3744459749417641,0.3814460838580979,think,4,andy,0
0.3943686324139031,0.505914908577745,0.5261153309724876,0.5205014142527069,0.5260973629816681,0.5185105388201734,0.5207050950417258,0.5252475201346187,try,4,andy,0
0.0736737690921223,0.9170373044526678,0.32413437464943784,0.37608764952372026,0.7190683086265899,0.3266414904527184,0.5134335113887997,0.40751513164682,want,4,andy,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DECLARATIVE,5,andy,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,IMPERATIVE,5,andy,0
0.547003935053365,0.44998623180724284,0.1612503792614985,0.16716126600087122,0.12524840824082784,0.155647366240232,0.14744676541951868,0.15132651188931162,know,5,andy,0
0.27368012698403665,0.6081196131222559,0.4480531634369223,0.44802321152931723,0.46491183775604034,0.4295823243558329,0.4554406713008915,0.42201596372327094,like,5,andy,0
0.2429383725676214,0.6854652555249955,0.28759412745842294,0.2960436807714076,0.36341233102569276,0.2967901710847339,0.32061868072879873,0.30353040382897156,need,5,andy,0
0.772526786662646,0.5047247294388834,0.31524814360492015,0.31500896078921464,0.27135877426495375,0.3056366172084744,0.3018159646016327,0.29247127255927696,remember,5,andy,0
0.4122585247783462,0.5464664255367401,0.42690590845717896,0.432531135542279,0.39520143782905537,0.4234097452159447,0.43235007375989903,0.41703066121271865,say,5,andy,0
0.6931665433970554,0.26740524957245865,0.20193019077597013,0.190531238103912,0.13001606837462254,0.17914697928195708,0.17078352365821034,0.17429877512332048,see,5,andy,0
0.37397557572365386,0.5064440845580576,0.69743846744849,0.7284408791520367,0.7029944701118304,0.7179433828006359,0.7095862563083914,0.7175887731901401,tell,5,andy,0
0.749201900267214,0.1860875139340509,0.25170601046845315,0.24931269880052195,0.21506416760544286,0.2553347653534525,0.24131238415380118,0.24729241849377123,think,5,andy,0
0.3258596434525969,0.5453517866398321,0.48040484294782293,0.47397182994932036,0.4918611533942099,0.46955042675422926,0.47332259554707456,0.4789652237502952,try,5,andy,0
0.034992705878280295,0.9570296865615762,0.15912735556308474,0.19151364202089335,0.7666817410836388,0.16017725154180062,0.27934999150207485,0.20643063091113864,want,5,andy,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DECLARATIVE,6,andy,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,IMPERATIVE,6,andy,0
0.5306480886848433,0.45188469503981205,0.09294572719253773,0.09718043833064764,0.07023078384609846,0.08967670213267635,0.08510131853716914,0.08740529314197838,know,6,andy,0
0.21467105464172573,0.695016485643881,0.3797719099939975,0.37988777644566574,0.4917124585658676,0.3574232393968163,0.3887997063272838,0.3482866732085056,like,6,andy,0
0.16571186254033743,0.8043822708944607,0.1792422115206121,0.18594225856220917,0.44302480704790487,0.1865135221935183,0.20552169043412968,0.19158871935956526,need,6,andy,0
0.790718486648685,0.4081926637375932,0.21130198078554394,0.21045912139769404,0.16918756668571835,0.20194393499328994,0.19834523421330036,0.1904822947748217,remember,6,andy,0
0.33403244543347776,0.5532642596925806,0.3785510143541225,0.3856204160774667,0.32372112590087476,0.37423932900331586,0.3855093879019891,0.3664630828440445,say,6,andy,0
0.6604589433024081,0.2641171894389414,0.12349624122920261,0.11425741384810802,0.06962273325711123,0.10629426269006544,0.10020397188090585,0.10232210478871542,see,6,andy,0
0.44096005063862553,0.564491985937043,0.701436430730803,0.7405008888884794,0.7673625129658863,0.725352999844084,0.7112618513077091,0.7222263956087785,tell,6,andy,0
0.8279173981507782,0.1394072863010342,0.16213496566399202,0.16051306744703675,0.12320719622323376,0.16510139459974577,0.15430889990442387,0.15886766257924614,think,6,andy,0
0.26094684515394134,0.6031689117956669,0.4153307606205037,0.4073321827518986,0.5032687564404114,0.4017419689633787,0.40680448907956107,0.41362730760195365,try,6,andy,0
0.020185861464019753,0.9736502185215697,0.07541822895029592,0.09167783582138418,0.8225922595359868,0.07597362098982202,0.1385149950703485,0.0987187178275825,want,6,andy,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DECLARATIVE,7,andy,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,IMPERATIVE,7,andy,0
0.6076311591025854,0.40274989366325337,0.0881315391778955,0.07141255578524719,0.03943196851805748,0.06331477236420094,0.05703226938671501,0.058703226910153804,know,7,andy,0
0.15199615335768996,0.772926081163386,0.30831321263068323,0.30841110187886245,0.4928176449599593,0.28381149470482636,0.3182556188637136,0.27388439716552315,like,7,andy,0
0.09479118453940605,0.8807994845577282,0.09869788615197723,0.10261210813930079,0.4541157150652656,0.10310562699864474,0.11434204369933876,0.10600667210342662,need,7,andy,0
0.7832060887230029,0.2818884608343561,0.1259802190212507,0.12348312670296369,0.09710358707380218,0.11758234455751133,0.11447500459360763,0.10944109011890468,remember,7,andy,0
0.28196749037806174,0.6077605555826147,0.31059539224087906,0.3187545998264152,0.23890801982626134,0.3057738876953692,0.31869161638879534,0.297196741335882,say,7,andy,0
0.7697900538968427,0.2005211108299455,0.1649912508153694,0.06942178749763299,0.03449279150252312,0.060889561288066774,0.05222074996560402,0.05302456911308251,see,7,andy,0
0.32973954059423055,0.5732377328957422,0.7227888529025316,0.7721032420617763,0.8149300303179786,0.753912920042863,0.7363989612448173,0.7503276437185881,tell,7,andy,0
0.8673395825461104,0.09867970691781143,0.1122441430065155,0.11096266938996208,0.07666168004160623,0.1146944569989645,0.10583601472992216,0.10955192923100808,think,7,andy,0
0.2046118230414795,0.6784386392144673,0.36650358252866233,0.35669813019611096,0.5503057951106038,0.34995942494876436,0.35610250336738847,0.3644403541186958,try,7,andy,0
0.015890173343402356,0.985423476584124,0.03610612655133981,0.04359856048169902,0.880639363302123,0.03639068343501101,0.06573392011929298,0.04684972073505183,want,7,andy,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DECLARATIVE,8,andy,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,IMPERATIVE,8,andy,0
0.5618163608683414,0.3504487154236197,0.09252275581299847,0.039001144501132526,0.021191293845347924,0.03442232928001286,0.030877605469641793,0.03175229046307458,know,8,andy,0
0.09062963876006822,0.8388652430883405,0.24005149971419884,0.24022309428265415,0.4596991650478052,0.2153156580837826,0.25045621216990316,0.20550701946150954,like,8,andy,0
0.05556952552814086,0.9245680916043364,0.06380202216613788,0.06670863180483487,0.409451009332201,0.06706868883463138,0.07553832041625065,0.06923748478436756,need,8,andy,0
0.8528618156133073,0.22902012272506755,0.08847469560397875,0.074591921094156,0.0577167679510784,0.0706730025829278,0.06869354893720214,0.06544223005456938,remember,8,andy,0
0.2186806454904487,0.6493224341601828,0.24908502349665085,0.2579222591126054,0.1775738624984546,0.24397747069051418,0.2578809888119053,0.23493655446908135,say,8,andy,0
0.8030853996106518,0.18195666163950433,0.08379519180877747,0.03397850044595009,0.018120064543891777,0.03022909858496745,0.026416204263825096,0.026805603155299475,see,8,andy,0
0.23068453146396478,0.7130859389741966,0.7209900778868643,0.7893267065922955,0.8664754852156356,0.76545405998564,0.741352852082202,0.7608185443703562,tell,8,andy,0
0.9134493815779233,0.0693247995824657,0.06758668510753449,0.06677067340335069,0.043871997078536965,0.06922017325928434,0.06348236626199714,0.06587673541401971,think,8,andy,0
0.13611925710141728,0.7495414390975098,0.2772981490084205,0.2672728875868527,0.5494370235459582,0.26056139091521124,0.26670804047916097,0.2752365455365137,try,8,andy,0
0.014708879485102659,0.9909132787150284,0.018988682445094742,0.022821151022306214,0.9158489996794912,0.01914280769184432,0.034172476733848135,0.02448907487970323,want,8,andy,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DECLARATIVE,9,andy,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,IMPERATIVE,9,andy,0
0.5745602545027978,0.3367203706713827,0.09557704117938538,0.022102562635711524,0.011998589648091595,0.01949811177041437,0.017481813539139173,0.017980870539038123,know,9,andy,0
0.05686308874761245,0.907677367283592,0.15828161300289004,0.15858591078585854,0.5473310777667402,0.13942431566624877,0.16668857534480067,0.13203489388419176,like,9,andy,0
0.030315233235785603,0.9553082041129136,0.03983850650290318,0.041883915931681795,0.44318267079731,0.04213321908360844,0.04813338550730996,0.04365665193319434,need,9,andy,0
0.8949515381557541,0.15900482898182927,0.06190508627653769,0.0427449704540778,0.03290788372496745,0.040440969551185285,0.039288533459615686,0.03738055164186513,remember,9,andy,0
0.2111525178339336,0.7176429191101819,0.19734277098043146,0.20677732857761447,0.12814429592258664,0.19211749280317802,0.2067248554607815,0.18282836312526923,say,9,andy,0
0.8418814303736364,0.1469855703779712,0.1940183362595959,0.0218364866743675,0.010710553453462524,0.01916408198593811,0.01648455402304823,0.016749519912291982,see,9,andy,0
0.15745325133920038,0.7840052164657659,0.741943888825569,0.8249564196405532,0.9107654664372852,0.7974393399280877,0.768114525592397,0.7919589118070604,tell,9,andy,0
0.9454288923485882,0.042037349887558854,0.0413778853736198,0.040890630495290445,0.0236768617322297,0.04250352023058112,0.03873545663446179,0.040301854816243904,think,9,andy,0
0.08804954385897307,0.8234521599046191,0.20308562037996972,0.19386909939970312,0.5743660149897153,0.18774592661516618,0.19335882827852993,0.20127903597763927,try,9,andy,0
0.011044262359318342,0.9944176161441076,0.009757064880906306,0.011592822284878037,0.9443632267705541,0.009836834571344773,0.016876702339250007,0.012385612035545694,want,9,andy,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DECLARATIVE,0,bobby,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,IMPERATIVE,0,bobby,0
0.4987825406432518,0.5013680010378184,0.5004096000265049,0.499747924991568,0.5014532176322676,0.4980205998707929,0.4992293154543889,0.5019681547190631,know,0,bobby,0
0.5009874291520847,0.5013247126204408,0.49819539692200404,0.5029891279148405,0.4979555073581344,0.5005739273538901,0.497293714585636,0.49534326764614767,like,0,bobby,0
0.49854575877142043,0.4991800917568955,0.5007828986112636,0.503775267922418,0.4952666225915887,0.4976623092145327,0.5022304088237305,0.4997488433205501,need,0,bobby,0
0.5021118552845142,0.49948975246851324,0.499546635936343,0.5039745860511721,0.5021786012079779,0.4987006721753183,0.4982331915024246,0.497667001710262,remember,0,bobby,0
0.49983387088970255,0.499655529300738,0.49835645541581775,0.4978678855062828,0.5015124758174614,0.5022667500064095,0.49897360684343295,0.5002693337033769,say,0,bobby,0
0.4965939563678179,0.5001502504809636,0.5021814006772165,0.5054857739042761,0.5006689256184108,0.5017843696778276,0.5004917599970974,0.5007237164453988,see,0,bobby,0
0.5008031503988477,0.5002942533179222,0.4979164282997593,0.5009040236249405,0.5003434721414793,0.49914716264235637,0.49930130782360327,0.4979282594955656,tell,0,bobby,0
0.4997264338660814,0.4985252746329436,0.49955226365515487,0.49878253432054204,0.49596637589056797,0.5023580852719514,0.4961767026492383,0.49955338769996044,think,0,bobby,0
0.5015127369291608,0.49825995581698895,0.5011108349079659,0.5032089494214586,0.4964106758866897,0.5011374730757263,0.5034314753211954,0.5001596816779038,try,0,bobby,0
0.5058261276887297,0.4996834799646528,0.5046575740332869,0.4953610419897432,0.49859283778255814,0.5010491315324648,0.49973127212839624,0.5006895352387878,want,0,bobby,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DECLARATIVE,1,bobby,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,IMPERATIVE,1,bobby,0
0.5761413332468597,0.48450245635039974,0.5397370858625566,0.5389027309293656,0.5411161333177268,0.5368099960550301,0.5383641288262886,0.5413080246300741,know,1,bobby,0
0.5006758850841413,0.5279658977882983,0.6013516786499321,0.6045715479767167,0.5994947531247654,0.6013385065495342,0.5980025908808715,0.5957028460350104,like,1,bobby,0
0.4825885314810369,0.5011878308175983,0.5767171609002996,0.5805773442731192,0.5701236813005144,0.5734511232564747,0.5788785190812056,0.5756991677465797,need,1,bobby,0
0.5303885865157748,0.5069344453496434,0.5137013611276956,0.5190163892751514,0.5169252902307507,0.5125940755281084,0.5121160992385501,0.5112360795988024,remember,1,bobby,0
0.5105951352703179,0.4883196121726258,0.5459283547673893,0.5453086735912268,0.5498338605529333,0.5507767495840986,0.5467853013184854,0.5480775428230441,say,1,bobby,0
0.5011797299055853,0.4929939812709179,0.5678658601814468,0.571823363500305,0.5660578914641183,0.567425351097161,0.5654770575824477,0.5660315744590251,see,1,bobby,0
0.5580189195053202,0.5048757955775985,0.5841803876413013,0.5872019811309152,0.5868886414168208,0.5851205275858824,0.58548725010731,0.5833951232000273,tell,1,bobby,0
0.6146705678902925,0.3793792419686815,0.6060837908941236,0.6051931344022705,0.6023164887645107,0.6095418518340432,0.6023746691818501,0.6054644254561331,think,1,bobby,0
0.5243659283515254,0.5182201325686733,0.5492061126604798,0.5506226206631065,0.5428426773791862,0.5480219893453333,0.5510685544533259,0.5469981251710145,try,1,bobby,0
0.4829206644179638,0.5378386493877446,0.659320907075092,0.6437544680001979,0.6493939178051841,0.6500614375296446,0.6493318648773785,0.6507599712616847,want,1,bobby,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DECLARATIVE,2,bobby,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,IMPERATIVE,2,bobby,0
0.6497268924850526,0.40522469940022227,0.5137335519385842,0.5148798762321096,0.5170044083347405,0.5124423837747599,0.5138918320260121,0.5171558632540791,know,2,bobby,0
0.4588583956550574,0.5301089456444502,0.616254278430748,0.6169372601683903,0.6115081986857203,0.6127807954733778,0.6088880135804154,0.6072889464890902,like,2,bobby,0
0.465948839371806,0.5040157887153635,0.5708047616731551,0.5766408446865022,0.5634359588361139,0.5680162311210588,0.5740673231539463,0.5710197915299007,need,2,bobby,0
0.5369901291331226,0.5084501176854275,0.5166929845818184,0.5231646348027658,0.5206188648933022,0.5153443734883186,0.5147621723727005,0.5136902607888361,remember,2,bobby,0
0.5055860330488956,0.47777830894823764,0.5530237967809927,0.5539592989006621,0.5590169345363931,0.5608651451410347,0.5555544770268303,0.5571382600148875,say,2,bobby,0
0.5000785709266352,0.4827237528930827,0.5295634975826721,0.5381978128878914,0.5296062485571835,0.5326768757537699,0.5292923245850368,0.5309589112841988,see,2,bobby,0
0.5644853239405232,0.49122041603913996,0.6277942825305711,0.6309784579015472,0.630756563268694,0.6284477244466674,0.6289398272297586,0.6264381585552755,tell,2,bobby,0
0.6688408960100243,0.3480738782513945,0.5778696681290292,0.5788641720057207,0.574637192814343,0.5843336877862593,0.5749234262699044,0.5790333892855998,think,2,bobby,0
0.5012779126678831,0.5042915959816874,0.565004665186578,0.5635009373485735,0.5550624367770254,0.5602651074811578,0.5642813830694611,0.5595058798384208,try,2,bobby,0
0.38700277051795196,0.6085114796187309,0.6476578005847908,0.617694475855736,0.6266731294402775,0.6242040527553725,0.6235001589948318,0.6290713976685378,want,2,bobby,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DECLARATIVE,3,bobby,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,IMPERATIVE,3,bobby,0
0.6507121632067163,0.33435600581742486,0.43254364713151056,0.4406851521014629,0.4414158661125633,0.4382502229042885,0.4383817742973281,0.4437495132307582,know,3,bobby,0
0.4170756244460097,0.5725911792287612,0.6648721003291358,0.6328894782686557,0.6309282473245982,0.6267708076864532,0.6243905093800785,0.6231387580999088,like,3,bobby,0
0.4305550875669442,0.5224620512624913,0.5763334858385039,0.5996216819098812,0.578233337567133,0.5909175368137412,0.5930963135461872,0.5938327402516179,need,3,bobby,0
0.5450064243483217,0.510296839966614,0.5203360216171891,0.5282129974865284,0.5251151063147393,0.5186938898910637,0.5179848897827827,0.5166794943258776,remember,3,bobby,0
0.5197883390787678,0.47601202617338007,0.5191892848087215,0.5254018283017373,0.5302211462443985,0.5343036719844415,0.5264823173691204,0.5294577215279606,say,3,bobby,0
0.5362118197928021,0.4120783707022915,0.4804025331457954,0.5067493024343932,0.49230590701563043,0.5011797799170364,0.49380919487914343,0.4972557630452521,see,3,bobby,0
0.7111042598624109,0.47850751710374545,0.6483076816080798,0.6540441100363144,0.6542371165034769,0.650960509228242,0.6520854879048543,0.6483710071198867,tell,3,bobby,0
0.7656742300186746,0.2536015928220455,0.513047905753373,0.5219643156912469,0.5151541238497225,0.5294136060011834,0.5163063907287591,0.5220302587406107,think,3,bobby,0
0.47922334552561374,0.5023269775802529,0.5651206612668276,0.5567212359980316,0.5475115645569556,0.5525737127541659,0.5575463006395877,0.5527855404064098,try,3,bobby,0
0.3217632165291252,0.7349958559651619,0.7496045475633704,0.5936967211043571,0.6178719234834921,0.5994909804361837,0.6040030335250175,0.6123732517262915,want,3,bobby,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DECLARATIVE,4,bobby,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,IMPERATIVE,4,bobby,0
0.6506758992543691,0.28692944546387705,0.35603854906232935,0.3753987736580699,0.3766066136620858,0.3724669040277945,0.3730247502717753,0.37899896627389545,know,4,bobby,0
0.3688020637506386,0.6321311951920031,0.6911348002619517,0.6034150615615443,0.600757684384522,0.595623326326528,0.5926591772816022,0.5902829509819721,like,4,bobby,0
0.3976624906389005,0.5411073264446603,0.5608832911141254,0.6155647937908475,0.5881763556697263,0.6055924303142556,0.6067898046874489,0.6088302901995468,need,4,bobby,0
0.5547252298489966,0.5125467309871633,0.5247708679638108,0.5343529399492601,0.5305857248881214,0.5227720543514294,0.5219089148562986,0.520319631297911,remember,4,bobby,0
0.6466906874919504,0.4778457210378426,0.491847843408087,0.5123532507717362,0.51839247422649,0.5231881574855654,0.5138998186953508,0.5170833543697482,say,4,bobby,0
0.5398017260732427,0.4056595943389868,0.45069146801037263,0.4443814618124462,0.4291976152223343,0.4370723843918479,0.42988453252222236,0.4331481336364045,see,4,bobby,0
0.7329039127466133,0.44845760420948216,0.6907885105261712,0.6793934442778904,0.6800639654110935,0.6757370188742828,0.6772878456829802,0.6729476807137432,tell,4,bobby,0
0.8024073912615872,0.19759858519612497,0.4186640020984881,0.45127788521520923,0.4427837602258659,0.460606058710903,0.44427721886685345,0.4515321649970009,think,4,bobby,0
0.4822699720859724,0.5063733694296535,0.5959337107297914,0.5337189567919629,0.5241064977735741,0.5282211173195194,0.5353375002782313,0.5291322629081173,try,4,bobby,0
0.2703950292202084,0.8106716152510067,0.8007356690566398,0.49681851621792283,0.5232962504161388,0.5067447723940456,0.5101007073845163,0.5196213943844665,want,4,bobby,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DECLARATIVE,5,bobby,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,IMPERATIVE,5,bobby,0
0.6987153875805037,0.2932262196296963,0.24366505495236968,0.2786686769435092,0.2803150016329133,0.27565779244917876,0.27657613886060395,0.28236760754370455,know,5,bobby,0
0.30754565707323606,0.6862984731421674,0.7226927300042337,0.5838354547731204,0.579519620173342,0.5741474530254048,0.5699032846511758,0.566707410129327,like,5,bobby,0
0.36370139177575483,0.5707987823331238,0.5011405889345248,0.5981595343506754,0.5649342955927131,0.585285107213952,0.5878492007174217,0.5894835449170679,need,5,bobby,0
